Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
47.172,1179465.0,1122490.0,402376.0,492397.0,-18032.0,674389.0,-13073.0,-8388608.0
47.174,1179465.0,1122490.0,402376.0,492397.0,-18032.0,674389.0,-13073.0,-8388608.0
47.176,1231335.0,1122791.0,364529.0,491459.0,-15972.0,668280.0,-7248.0,-8388608.0
47.178,1231335.0,1122791.0,364529.0,491459.0,-15972.0,668280.0,-7248.0,-8388608.0
47.18,1229714.0,1114964.0,303522.0,490889.0,-16088.0,671102.0,494.0,-8388608.0
47.182,1229714.0,1114964.0,303522.0,490889.0,-16088.0,671102.0,494.0,-8388608.0
47.194,1201836.0,1139630.0,259420.0,380970.0,-18782.0,718083.0,5802.0,-8388608.0
47.196,1301966.0,1302124.0,25566.0,258768.0,-18722.0,669324.0,188058.0,-8388608.0
47.198,1301966.0,1302124.0,25566.0,258768.0,-18722.0,669324.0,188058.0,-8388608.0
47.2,1262936.0,1264113.0,111069.0,301750.0,-18479.0,662813.0,87826.0,-8388608.0
47.202,1262936.0,1264113.0,111069.0,301750.0,-18479.0,662813.0,87826.0,-8388608.0
47.204,1251678.0,1133556.0,364468.0,497448.0,-19522.0,664013.0,-11126.0,-8388608.0
47.206,1251678.0,1133556.0,364468.0,497448.0,-19522.0,664013.0,-11126.0,-8388608.0
47.208,1250388.0,1137016.0,358508.0,534279.0,-18657.0,635767.0,5380.0,-8388608.0
47.21,1250388.0,1137016.0,358508.0,534279.0,-18657.0,635767.0,5380.0,-8388608.0
47.212,1222243.0,1127778.0,363441.0,546731.0,-18112.0,623051.0,78696.0,-8388608.0
47.214,1222243.0,1127778.0,363441.0,546731.0,-18112.0,623051.0,78696.0,-8388608.0
47.216,1230429.0,1116873.0,391581.0,502173.0,-18382.0,628810.0,11811.0,-8388608.0
47.248,1136718.0,1089268.0,271318.0,447303.0,-18657.0,671456.0,-11917.0,-8388608.0
47.25,1136718.0,1089268.0,271318.0,447303.0,-18657.0,671456.0,-11917.0,-8388608.0
47.252,1175051.0,1072028.0,272174.0,435797.0,-17169.0,665524.0,-11622.0,-8388608.0
47.254,1175051.0,1072028.0,272174.0,435797.0,-17169.0,665524.0,-11622.0,-8388608.0
47.266,1162246.0,1148783.0,257883.0,422968.0,-17741.0,735601.0,15198.0,-8388608.0
47.268,1161986.0,1114674.0,276607.0,454441.0,-17662.0,712500.0,-10559.0,-8388608.0
47.27,1161986.0,1114674.0,276607.0,454441.0,-17662.0,712500.0,-10559.0,-8388608.0
47.272,1241653.0,1246445.0,94196.0,301221.0,-18121.0,662875.0,-10286.0,-8388608.0
47.274,1241653.0,1246445.0,94196.0,301221.0,-18121.0,662875.0,-10286.0,-8388608.0
47.276,1266678.0,1266214.0,55142.0,281024.0,-17946.0,658316.0,106391.0,-8388608.0
47.278,1266678.0,1266214.0,55142.0,281024.0,-17946.0,658316.0,106391.0,-8388608.0
47.28,1266933.0,1190838.0,237758.0,392417.0,-17912.0,656771.0,185568.0,-8388608.0
47.282,1266933.0,1190838.0,237758.0,392417.0,-17912.0,656771.0,185568.0,-8388608.0
47.284,1244843.0,1120367.0,367167.0,477220.0,-18626.0,639058.0,9533.0,-8388608.0
47.286,1244843.0,1120367.0,367167.0,477220.0,-18626.0,639058.0,9533.0,-8388608.0
47.288,1270009.0,1129195.0,366728.0,480358.0,-19498.0,643685.0,-6415.0,-8388608.0
47.29,1270009.0,1129195.0,366728.0,480358.0,-19498.0,643685.0,-6415.0,-8388608.0
47.302,1245212.0,1121218.0,343203.0,465039.0,-18566.0,671019.0,14296.0,-8388608.0
47.304,1196191.0,1102414.0,306914.0,435323.0,-17593.0,677311.0,-15579.0,-8388608.0
47.306,1196191.0,1102414.0,306914.0,435323.0,-17593.0,677311.0,-15579.0,-8388608.0
47.308,1165691.0,1117379.0,301869.0,417808.0,-17633.0,689802.0,-12129.0,-8388608.0
47.31,1165691.0,1117379.0,301869.0,417808.0,-17633.0,689802.0,-12129.0,-8388608.0
47.312,1218774.0,1162090.0,221556.0,389119.0,-18949.0,684263.0,11924.0,-8388608.0
47.314,1218774.0,1162090.0,221556.0,389119.0,-18949.0,684263.0,11924.0,-8388608.0
47.316,1252730.0,1219011.0,120734.0,334001.0,-19462.0,646926.0,19088.0,-8388608.0
47.318,1252730.0,1219011.0,120734.0,334001.0,-19462.0,646926.0,19088.0,-8388608.0
47.32,1224266.0,1137394.0,334787.0,508891.0,-18813.0,651117.0,-10250.0,-8388608.0
47.322,1224266.0,1137394.0,334787.0,508891.0,-18813.0,651117.0,-10250.0,-8388608.0
47.324,1250306.0,1145838.0,356685.0,513179.0,-17877.0,686351.0,1891.0,-8388608.0
47.326,1250306.0,1145838.0,356685.0,513179.0,-17877.0,686351.0,1891.0,-8388608.0
47.338,1247581.0,1120484.0,390331.0,486726.0,-18006.0,659661.0,-14140.0,-8388608.0
47.34,1239232.0,1129059.0,406906.0,501209.0,-18997.0,632699.0,-13069.0,-8388608.0
47.342,1239232.0,1129059.0,406906.0,501209.0,-18997.0,632699.0,-13069.0,-8388608.0
47.344,1225732.0,1131552.0,388398.0,464682.0,-18607.0,622421.0,2905.0,-8388608.0
47.346,1225732.0,1131552.0,388398.0,464682.0,-18607.0,622421.0,2905.0,-8388608.0
47.348,1232110.0,1120388.0,375179.0,449988.0,-18386.0,628793.0,-3086.0,-8388608.0
47.35,1232110.0,1120388.0,375179.0,449988.0,-18386.0,628793.0,-3086.0,-8388608.0
47.352,1195834.0,1119019.0,360968.0,441759.0,-18322.0,659823.0,-11914.0,-8388608.0
47.354,1195834.0,1119019.0,360968.0,441759.0,-18322.0,659823.0,-11914.0,-8388608.0
47.356,1206881.0,1119021.0,379449.0,455468.0,-18667.0,615548.0,-11524.0,-8388608.0
47.358,1206881.0,1119021.0,379449.0,455468.0,-18667.0,615548.0,-11524.0,-8388608.0
47.36,1153808.0,1115646.0,331573.0,467261.0,-19017.0,641089.0,-12621.0,-8388608.0
47.362,1153808.0,1115646.0,331573.0,467261.0,-19017.0,641089.0,-12621.0,-8388608.0
47.374,1149369.0,1106973.0,267604.0,397730.0,-18377.0,666343.0,-8153.0,-8388608.0
47.376,1279748.0,1294479.0,75885.0,205608.0,-18741.0,678224.0,230543.0,-8388608.0
47.378,1279748.0,1294479.0,75885.0,205608.0,-18741.0,678224.0,230543.0,-8388608.0
47.38,1384054.0,1432334.0,-162791.0,177353.0,-19001.0,705812.0,597343.0,-8388608.0
47.382,1384054.0,1432334.0,-162791.0,177353.0,-19001.0,705812.0,597343.0,-8388608.0
47.384,1248957.0,1184013.0,286815.0,442659.0,-18827.0,628541.0,115976.0,-8388608.0
47.386,1248957.0,1184013.0,286815.0,442659.0,-18827.0,628541.0,115976.0,-8388608.0
47.388,1221325.0,1112498.0,381796.0,469154.0,-17519.0,653959.0,-11212.0,-8388608.0
47.39,1221325.0,1112498.0,381796.0,469154.0,-17519.0,653959.0,-11212.0,-8388608.0
47.392,1252131.0,1130907.0,334817.0,505136.0,-17944.0,656091.0,31436.0,-8388608.0
47.394,1252131.0,1130907.0,334817.0,505136.0,-17944.0,656091.0,31436.0,-8388608.0
47.396,1244158.0,1129972.0,328206.0,513326.0,-18270.0,653299.0,138959.0,-8388608.0
47.398,1244158.0,1129972.0,328206.0,513326.0,-18270.0,653299.0,138959.0,-8388608.0
47.482,1201591.0,1076554.0,312634.0,435758.0,-18486.0,656153.0,-4029.0,-8388608.0
47.484,1201591.0,1076554.0,312634.0,435758.0,-18486.0,656153.0,-4029.0,-8388608.0
47.486,1148496.0,1080635.0,271745.0,403514.0,-18682.0,655568.0,-13859.0,-8388608.0
47.488,1148496.0,1080635.0,271745.0,403514.0,-18682.0,655568.0,-13859.0,-8388608.0
47.49,1167226.0,1134768.0,242907.0,374073.0,-18261.0,678136.0,35287.0,-8388608.0
47.492,1167226.0,1134768.0,242907.0,374073.0,-18261.0,678136.0,35287.0,-8388608.0
47.494,1290687.0,1304203.0,-7897.0,257903.0,-18312.0,668369.0,320492.0,-8388608.0
47.496,1290687.0,1304203.0,-7897.0,257903.0,-18312.0,668369.0,320492.0,-8388608.0
47.498,1241772.0,1210163.0,162509.0,416379.0,-18924.0,649886.0,110558.0,-8388608.0
47.5,1241772.0,1210163.0,162509.0,416379.0,-18924.0,649886.0,110558.0,-8388608.0
47.502,1205594.0,1133658.0,365926.0,491574.0,-18247.0,629341.0,-12513.0,-8388608.0
47.504,1205594.0,1133658.0,365926.0,491574.0,-18247.0,629341.0,-12513.0,-8388608.0
47.506,1204833.0,1124931.0,337653.0,508826.0,-19054.0,676682.0,5811.0,-8388608.0
47.518,1230898.0,1119239.0,398660.0,534863.0,-18126.0,619925.0,-13264.0,-8388608.0
47.52,1230898.0,1119239.0,398660.0,534863.0,-18126.0,619925.0,-13264.0,-8388608.0
47.522,1231188.0,1136203.0,375394.0,520764.0,-16746.0,607273.0,-10904.0,-8388608.0
47.524,1231188.0,1136203.0,375394.0,520764.0,-16746.0,607273.0,-10904.0,-8388608.0
47.526,1222201.0,1115683.0,335769.0,482742.0,-18264.0,624035.0,4024.0,-8388608.0
47.528,1222201.0,1115683.0,335769.0,482742.0,-18264.0,624035.0,4024.0,-8388608.0
47.53,1205859.0,1116347.0,349866.0,471605.0,-17575.0,648998.0,-5321.0,-8388608.0
47.532,1205859.0,1116347.0,349866.0,471605.0,-17575.0,648998.0,-5321.0,-8388608.0
47.602,1165037.0,1097529.0,307625.0,422475.0,-17779.0,691053.0,-14145.0,-8388608.0
47.604,1165037.0,1097529.0,307625.0,422475.0,-17779.0,691053.0,-14145.0,-8388608.0
47.606,1151231.0,1091013.0,279983.0,441489.0,-18387.0,666452.0,-13002.0,-8388608.0
47.608,1151231.0,1091013.0,279983.0,441489.0,-18387.0,666452.0,-13002.0,-8388608.0
47.61,1164976.0,1101106.0,235014.0,420189.0,-18210.0,663848.0,-11610.0,-8388608.0
47.612,1164976.0,1101106.0,235014.0,420189.0,-18210.0,663848.0,-11610.0,-8388608.0
47.614,1158565.0,1088676.0,260948.0,425578.0,-18366.0,654199.0,-11168.0,-8388608.0
47.626,1204996.0,1161888.0,227374.0,359773.0,-18847.0,710826.0,33171.0,-8388608.0
47.628,1204996.0,1161888.0,227374.0,359773.0,-18847.0,710826.0,33171.0,-8388608.0
47.63,1264403.0,1255643.0,76796.0,309573.0,-18159.0,675543.0,65247.0,-8388608.0
47.632,1264403.0,1255643.0,76796.0,309573.0,-18159.0,675543.0,65247.0,-8388608.0
47.634,1232541.0,1178602.0,276104.0,433279.0,-17933.0,645567.0,3422.0,-8388608.0
47.636,1232541.0,1178602.0,276104.0,433279.0,-17933.0,645567.0,3422.0,-8388608.0
47.638,1199769.0,1134478.0,375099.0,500069.0,-18167.0,680932.0,-5466.0,-8388608.0
47.64,1199769.0,1134478.0,375099.0,500069.0,-18167.0,680932.0,-5466.0,-8388608.0
47.642,1221955.0,1158639.0,303656.0,442064.0,-17089.0,696666.0,33582.0,-8388608.0
47.644,1221955.0,1158639.0,303656.0,442064.0,-17089.0,696666.0,33582.0,-8388608.0
47.646,1246397.0,1152267.0,292854.0,466341.0,-18226.0,621906.0,26429.0,-8388608.0
47.648,1246397.0,1152267.0,292854.0,466341.0,-18226.0,621906.0,26429.0,-8388608.0
47.65,1247689.0,1111748.0,343408.0,472055.0,-18624.0,650454.0,-6619.0,-8388608.0
47.662,1175046.0,1106514.0,316286.0,437646.0,-17577.0,691123.0,-8026.0,-8388608.0
47.664,1175046.0,1106514.0,316286.0,437646.0,-17577.0,691123.0,-8026.0,-8388608.0
47.666,1211716.0,1127712.0,320686.0,469934.0,-18167.0,739820.0,-10846.0,-8388608.0
47.668,1211716.0,1127712.0,320686.0,469934.0,-18167.0,739820.0,-10846.0,-8388608.0
47.67,1252830.0,1159670.0,339794.0,484970.0,-19449.0,689681.0,-11416.0,-8388608.0
47.672,1252830.0,1159670.0,339794.0,484970.0,-19449.0,689681.0,-11416.0,-8388608.0
47.674,1246377.0,1161547.0,317809.0,500732.0,-18665.0,632043.0,6016.0,-8388608.0
47.676,1246377.0,1161547.0,317809.0,500732.0,-18665.0,632043.0,6016.0,-8388608.0
47.678,1250748.0,1155283.0,318146.0,475240.0,-17709.0,597659.0,31071.0,-8388608.0
47.68,1250748.0,1155283.0,318146.0,475240.0,-17709.0,597659.0,31071.0,-8388608.0
47.682,1234540.0,1139301.0,385835.0,474591.0,-17817.0,615907.0,-9658.0,-8388608.0
47.684,1234540.0,1139301.0,385835.0,474591.0,-17817.0,615907.0,-9658.0,-8388608.0
47.686,1248865.0,1122539.0,424378.0,502727.0,-18731.0,609579.0,-12903.0,-8388608.0
47.698,1235712.0,1129963.0,400305.0,498921.0,-17452.0,595175.0,-10174.0,-8388608.0
47.7,1235712.0,1129963.0,400305.0,498921.0,-17452.0,595175.0,-10174.0,-8388608.0
47.702,1232478.0,1120249.0,405296.0,497351.0,-17284.0,640954.0,-10599.0,-8388608.0
47.704,1232478.0,1120249.0,405296.0,497351.0,-17284.0,640954.0,-10599.0,-8388608.0
47.706,1214958.0,1128479.0,401551.0,509753.0,-18936.0,641971.0,-11557.0,-8388608.0
47.708,1214958.0,1128479.0,401551.0,509753.0,-18936.0,641971.0,-11557.0,-8388608.0
47.71,1257689.0,1119336.0,361168.0,529326.0,-17146.0,659810.0,-13514.0,-8388608.0
47.712,1257689.0,1119336.0,361168.0,529326.0,-17146.0,659810.0,-13514.0,-8388608.0
47.78,1214780.0,1112038.0,357549.0,442726.0,-18772.0,668337.0,-11534.0,-8388608.0
47.782,1171539.0,1101599.0,320593.0,417935.0,-17705.0,670068.0,-11730.0,-8388608.0
47.784,1171539.0,1101599.0,320593.0,417935.0,-17705.0,670068.0,-11730.0,-8388608.0
47.786,1216856.0,1139889.0,291044.0,476079.0,-18426.0,643377.0,-12294.0,-8388608.0
47.788,1216856.0,1139889.0,291044.0,476079.0,-18426.0,643377.0,-12294.0,-8388608.0
47.79,1268086.0,1208624.0,133632.0,415025.0,-18598.0,655881.0,-335.0,-8388608.0
47.792,1268086.0,1208624.0,133632.0,415025.0,-18598.0,655881.0,-335.0,-8388608.0
47.794,1275443.0,1185046.0,208729.0,428076.0,-18219.0,647011.0,48462.0,-8388608.0
47.806,1251811.0,1132164.0,397350.0,488895.0,-16212.0,622364.0,-13383.0,-8388608.0
47.808,1251811.0,1132164.0,397350.0,488895.0,-16212.0,622364.0,-13383.0,-8388608.0
47.81,1244205.0,1122522.0,359946.0,515236.0,-16509.0,620385.0,-1453.0,-8388608.0
47.848,1155616.0,1092494.0,279321.0,448758.0,-16698.0,670123.0,-11980.0,-8388608.0
47.85,1146785.0,1087982.0,284124.0,470361.0,-17636.0,755039.0,-12144.0,-8388608.0
47.852,1146785.0,1087982.0,284124.0,470361.0,-17636.0,755039.0,-12144.0,-8388608.0
47.854,1184630.0,1115557.0,264514.0,443979.0,-18464.0,722306.0,-12879.0,-8388608.0
47.856,1184630.0,1115557.0,264514.0,443979.0,-18464.0,722306.0,-12879.0,-8388608.0
47.858,1188674.0,1138804.0,239425.0,377253.0,-17594.0,706610.0,6723.0,-8388608.0
47.86,1188674.0,1138804.0,239425.0,377253.0,-17594.0,706610.0,6723.0,-8388608.0
47.862,1171668.0,1139448.0,253676.0,364286.0,-17261.0,727219.0,23885.0,-8388608.0
47.864,1171668.0,1139448.0,253676.0,364286.0,-17261.0,727219.0,23885.0,-8388608.0
47.866,1173100.0,1111244.0,298103.0,452852.0,-18456.0,689114.0,-8512.0,-8388608.0
47.878,1419911.0,1456919.0,-158739.0,107988.0,-18421.0,630574.0,686209.0,-8388608.0
47.881,1419911.0,1456919.0,-158739.0,107988.0,-18421.0,630574.0,686209.0,-8388608.0
47.883,1306689.0,1217358.0,182877.0,373973.0,-18980.0,649279.0,243159.0,-8388608.0
47.885,1306689.0,1217358.0,182877.0,373973.0,-18980.0,649279.0,243159.0,-8388608.0
47.887,1236141.0,1119262.0,396236.0,531262.0,-18371.0,679613.0,-8672.0,-8388608.0
47.889,1236141.0,1119262.0,396236.0,531262.0,-18371.0,679613.0,-8672.0,-8388608.0
47.891,1229527.0,1139036.0,355841.0,525932.0,-17855.0,698159.0,20226.0,-8388608.0
47.893,1229527.0,1139036.0,355841.0,525932.0,-17855.0,698159.0,20226.0,-8388608.0
47.895,1225183.0,1134877.0,292877.0,454634.0,-17837.0,704738.0,81344.0,-8388608.0
47.897,1225183.0,1134877.0,292877.0,454634.0,-17837.0,704738.0,81344.0,-8388608.0
47.899,1189870.0,1104259.0,296169.0,421108.0,-17748.0,682642.0,-2261.0,-8388608.0
47.901,1189870.0,1104259.0,296169.0,421108.0,-17748.0,682642.0,-2261.0,-8388608.0
47.903,1192944.0,1119110.0,284796.0,436670.0,-17524.0,664412.0,-12452.0,-8388608.0
47.905,1192944.0,1119110.0,284796.0,436670.0,-17524.0,664412.0,-12452.0,-8388608.0
47.917,1240818.0,1174828.0,253782.0,461528.0,-18740.0,655466.0,171548.0,-8388608.0
47.919,1198138.0,1148633.0,385239.0,542325.0,-17973.0,658167.0,-7814.0,-8388608.0
47.921,1198138.0,1148633.0,385239.0,542325.0,-17973.0,658167.0,-7814.0,-8388608.0
47.923,1212294.0,1125768.0,402206.0,528888.0,-17921.0,687769.0,-8244.0,-8388608.0
47.925,1212294.0,1125768.0,402206.0,528888.0,-17921.0,687769.0,-8244.0,-8388608.0
47.927,1218842.0,1114796.0,367748.0,519383.0,-18431.0,672199.0,20783.0,-8388608.0
47.929,1218842.0,1114796.0,367748.0,519383.0,-18431.0,672199.0,20783.0,-8388608.0
47.931,1195388.0,1122648.0,358977.0,475854.0,-17818.0,634279.0,8150.0,-8388608.0
47.933,1195388.0,1122648.0,358977.0,475854.0,-17818.0,634279.0,8150.0,-8388608.0
47.935,1209154.0,1123541.0,389048.0,482156.0,-18525.0,610311.0,-12452.0,-8388608.0
47.937,1209154.0,1123541.0,389048.0,482156.0,-18525.0,610311.0,-12452.0,-8388608.0
47.939,1219801.0,1117918.0,388373.0,510276.0,-18568.0,640929.0,-15374.0,-8388608.0
47.941,1219801.0,1117918.0,388373.0,510276.0,-18568.0,640929.0,-15374.0,-8388608.0
47.953,1205514.0,1131565.0,388387.0,488793.0,-17806.0,637636.0,-12244.0,-8388608.0
47.955,1201069.0,1143245.0,402176.0,520856.0,-18709.0,648191.0,-12251.0,-8388608.0
47.957,1201069.0,1143245.0,402176.0,520856.0,-18709.0,648191.0,-12251.0,-8388608.0
47.959,1199210.0,1135796.0,369971.0,477857.0,-18887.0,659761.0,-10136.0,-8388608.0
47.961,1199210.0,1135796.0,369971.0,477857.0,-18887.0,659761.0,-10136.0,-8388608.0
47.963,1172348.0,1089913.0,312772.0,408874.0,-18962.0,688782.0,-9999.0,-8388608.0
47.965,1172348.0,1089913.0,312772.0,408874.0,-18962.0,688782.0,-9999.0,-8388608.0
47.967,1159036.0,1090006.0,291824.0,405316.0,-19071.0,684488.0,-11884.0,-8388608.0
47.969,1159036.0,1090006.0,291824.0,405316.0,-19071.0,684488.0,-11884.0,-8388608.0
47.971,1180516.0,1080204.0,266858.0,408753.0,-18619.0,700249.0,-11299.0,-8388608.0
47.973,1180516.0,1080204.0,266858.0,408753.0,-18619.0,700249.0,-11299.0,-8388608.0
47.975,1201765.0,1122772.0,262140.0,378844.0,-17634.0,645249.0,-9743.0,-8388608.0
47.977,1201765.0,1122772.0,262140.0,378844.0,-17634.0,645249.0,-9743.0,-8388608.0
47.989,1195679.0,1104074.0,299893.0,454868.0,-17632.0,682824.0,-11467.0,-8388608.0
47.991,1223450.0,1132855.0,288819.0,427293.0,-18354.0,672340.0,393.0,-8388608.0
47.993,1223450.0,1132855.0,288819.0,427293.0,-18354.0,672340.0,393.0,-8388608.0
47.995,1237329.0,1175143.0,207618.0,333508.0,-18866.0,700012.0,78303.0,-8388608.0
47.997,1237329.0,1175143.0,207618.0,333508.0,-18866.0,700012.0,78303.0,-8388608.0
47.999,1253226.0,1216888.0,177514.0,387236.0,-16938.0,652853.0,62332.0,-8388608.0
48.001,1253226.0,1216888.0,177514.0,387236.0,-16938.0,652853.0,62332.0,-8388608.0
48.003,1245303.0,1131230.0,324216.0,471950.0,-18122.0,661386.0,-6346.0,-8388608.0
48.005,1245303.0,1131230.0,324216.0,471950.0,-18122.0,661386.0,-6346.0,-8388608.0
48.007,1249879.0,1134906.0,323154.0,502336.0,-18923.0,676763.0,-86.0,-8388608.0
48.009,1249879.0,1134906.0,323154.0,502336.0,-18923.0,676763.0,-86.0,-8388608.0
48.011,1248183.0,1182058.0,274468.0,477597.0,-18331.0,675626.0,65250.0,-8388608.0
48.013,1248183.0,1182058.0,274468.0,477597.0,-18331.0,675626.0,65250.0,-8388608.0
48.025,1190111.0,1102979.0,360404.0,460616.0,-18778.0,698360.0,-12554.0,-8388608.0
48.027,1196331.0,1125291.0,305048.0,437764.0,-18417.0,690847.0,680.0,-8388608.0
48.029,1196331.0,1125291.0,305048.0,437764.0,-18417.0,690847.0,680.0,-8388608.0
48.031,1210854.0,1116958.0,266564.0,433878.0,-18834.0,717129.0,86.0,-8388608.0
48.033,1210854.0,1116958.0,266564.0,433878.0,-18834.0,717129.0,86.0,-8388608.0
48.035,1223892.0,1137197.0,252144.0,445777.0,-17767.0,731144.0,-8141.0,-8388608.0
48.037,1223892.0,1137197.0,252144.0,445777.0,-17767.0,731144.0,-8141.0,-8388608.0
48.039,1224092.0,1212454.0,193914.0,402908.0,-18357.0,685562.0,-5862.0,-8388608.0
48.041,1224092.0,1212454.0,193914.0,402908.0,-18357.0,685562.0,-5862.0,-8388608.0
48.043,1275210.0,1224081.0,203264.0,399176.0,-18026.0,643796.0,97816.0,-8388608.0
48.045,1275210.0,1224081.0,203264.0,399176.0,-18026.0,643796.0,97816.0,-8388608.0
48.047,1265764.0,1168132.0,288884.0,391641.0,-18342.0,665079.0,100258.0,-8388608.0
48.049,1265764.0,1168132.0,288884.0,391641.0,-18342.0,665079.0,100258.0,-8388608.0
48.061,1285988.0,1136514.0,318256.0,527576.0,-18669.0,648077.0,35993.0,-8388608.0
48.063,1296600.0,1128076.0,348962.0,514238.0,-18876.0,634879.0,85974.0,-8388608.0
48.065,1296600.0,1128076.0,348962.0,514238.0,-18876.0,634879.0,85974.0,-8388608.0
48.067,1236150.0,1123941.0,400199.0,507966.0,-18839.0,675857.0,-6057.0,-8388608.0
48.069,1236150.0,1123941.0,400199.0,507966.0,-18839.0,675857.0,-6057.0,-8388608.0
48.071,1225441.0,1120598.0,394318.0,511725.0,-18374.0,671338.0,-13727.0,-8388608.0
48.073,1225441.0,1120598.0,394318.0,511725.0,-18374.0,671338.0,-13727.0,-8388608.0
48.075,1228544.0,1138611.0,366875.0,510019.0,-19119.0,648834.0,1229.0,-8388608.0
48.077,1228544.0,1138611.0,366875.0,510019.0,-19119.0,648834.0,1229.0,-8388608.0
48.079,1239321.0,1135605.0,338931.0,485914.0,-18879.0,668513.0,18352.0,-8388608.0
48.081,1239321.0,1135605.0,338931.0,485914.0,-18879.0,668513.0,18352.0,-8388608.0
48.083,1195777.0,1108544.0,318576.0,439107.0,-18547.0,653148.0,-9411.0,-8388608.0
48.085,1195777.0,1108544.0,318576.0,439107.0,-18547.0,653148.0,-9411.0,-8388608.0
48.097,1193093.0,1148930.0,242818.0,364709.0,-17793.0,712691.0,22614.0,-8388608.0
48.099,1192886.0,1120866.0,274960.0,420629.0,-18401.0,671039.0,-1019.0,-8388608.0
48.101,1192886.0,1120866.0,274960.0,420629.0,-18401.0,671039.0,-1019.0,-8388608.0
48.103,1217838.0,1116238.0,268748.0,426184.0,-18510.0,679108.0,-9051.0,-8388608.0
48.105,1217838.0,1116238.0,268748.0,426184.0,-18510.0,679108.0,-9051.0,-8388608.0
48.107,1296708.0,1283926.0,54731.0,288299.0,-18976.0,667186.0,60328.0,-8388608.0
48.109,1296708.0,1283926.0,54731.0,288299.0,-18976.0,667186.0,60328.0,-8388608.0
48.111,1267090.0,1267758.0,75316.0,308775.0,-18794.0,671581.0,283723.0,-8388608.0
48.113,1267090.0,1267758.0,75316.0,308775.0,-18794.0,671581.0,283723.0,-8388608.0
48.115,1248274.0,1155385.0,261484.0,466564.0,-18244.0,654030.0,119459.0,-8388608.0
48.117,1248274.0,1155385.0,261484.0,466564.0,-18244.0,654030.0,119459.0,-8388608.0
48.119,1239801.0,1121769.0,346776.0,499078.0,-17987.0,668582.0,-10660.0,-8388608.0
48.121,1239801.0,1121769.0,346776.0,499078.0,-17987.0,668582.0,-10660.0,-8388608.0
48.133,1263262.0,1154424.0,298264.0,487561.0,-18821.0,665863.0,175379.0,-8388608.0
48.135,1267617.0,1121209.0,385288.0,490890.0,-17872.0,639043.0,-6882.0,-8388608.0
48.137,1267617.0,1121209.0,385288.0,490890.0,-17872.0,639043.0,-6882.0,-8388608.0
48.139,1224844.0,1104146.0,371363.0,519036.0,-18742.0,650211.0,-12517.0,-8388608.0
48.141,1224844.0,1104146.0,371363.0,519036.0,-18742.0,650211.0,-12517.0,-8388608.0
48.143,1207267.0,1081324.0,287177.0,462993.0,-19578.0,671466.0,-10612.0,-8388608.0
48.145,1207267.0,1081324.0,287177.0,462993.0,-19578.0,671466.0,-10612.0,-8388608.0
48.147,1161111.0,1096690.0,267881.0,440712.0,-19183.0,686803.0,-9418.0,-8388608.0
48.149,1161111.0,1096690.0,267881.0,440712.0,-19183.0,686803.0,-9418.0,-8388608.0
48.151,1151854.0,1102677.0,271260.0,456216.0,-18512.0,693834.0,-9809.0,-8388608.0
48.153,1151854.0,1102677.0,271260.0,456216.0,-18512.0,693834.0,-9809.0,-8388608.0
48.155,1174950.0,1109333.0,293359.0,428948.0,-17952.0,689999.0,-7741.0,-8388608.0
48.157,1174950.0,1109333.0,293359.0,428948.0,-17952.0,689999.0,-7741.0,-8388608.0
48.169,1247788.0,1166031.0,247169.0,487551.0,-17941.0,688581.0,88791.0,-8388608.0
48.171,1240829.0,1137356.0,383092.0,539669.0,-18354.0,695016.0,-11724.0,-8388608.0
48.173,1240829.0,1137356.0,383092.0,539669.0,-18354.0,695016.0,-11724.0,-8388608.0
48.175,1213538.0,1118495.0,374550.0,472034.0,-18406.0,662137.0,17288.0,-8388608.0
48.177,1213538.0,1118495.0,374550.0,472034.0,-18406.0,662137.0,17288.0,-8388608.0
48.179,1211916.0,1113288.0,327696.0,465904.0,-19142.0,660981.0,106199.0,-8388608.0
48.181,1211916.0,1113288.0,327696.0,465904.0,-19142.0,660981.0,106199.0,-8388608.0
48.183,1237795.0,1126384.0,372314.0,509890.0,-18844.0,613033.0,13586.0,-8388608.0
48.185,1237795.0,1126384.0,372314.0,509890.0,-18844.0,613033.0,13586.0,-8388608.0
48.187,1233908.0,1124316.0,378511.0,513085.0,-17737.0,643215.0,-13224.0,-8388608.0
48.189,1233908.0,1124316.0,378511.0,513085.0,-17737.0,643215.0,-13224.0,-8388608.0
48.191,1242079.0,1121048.0,348900.0,514154.0,-17452.0,677072.0,1990.0,-8388608.0
48.193,1242079.0,1121048.0,348900.0,514154.0,-17452.0,677072.0,1990.0,-8388608.0
48.205,1162307.0,1114528.0,318932.0,421100.0,-18984.0,707670.0,-9800.0,-8388608.0
48.207,1163904.0,1095372.0,287391.0,423481.0,-18277.0,716008.0,-8235.0,-8388608.0
48.209,1163904.0,1095372.0,287391.0,423481.0,-18277.0,716008.0,-8235.0,-8388608.0
48.211,1182543.0,1114562.0,264107.0,395325.0,-18433.0,681238.0,9798.0,-8388608.0
48.213,1182543.0,1114562.0,264107.0,395325.0,-18433.0,681238.0,9798.0,-8388608.0
48.215,1164490.0,1112470.0,291053.0,385600.0,-19001.0,667089.0,822.0,-8388608.0
