Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Label
83.948,1301.089111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.959,1478.64599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.96,1358.3739013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.964,1284.3026123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.968,1394.4788818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.972,1476.513916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.983,1273.6942138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.984,1361.05078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.988,1469.0615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.992,1396.04052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.996,1272.467529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.007,1457.8421630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.008,1415.006103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.012,1276.94677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.016,1300.587158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.02,1438.47119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.031,1287.947998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.032,1274.4708251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.036,1415.9639892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.04,1443.730712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.051,1254.0091552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.052,1387.1397705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.056,1449.5869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.06,1324.7318115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.064,1240.6285400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.075,1450.6085205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.076,1346.4708251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.08,1232.4918212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.084,1323.29833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.088,1443.7337646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.099,1235.727783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.1,1292.9930419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.104,1430.0616455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.108,1389.4678955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.112,1242.74267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.123,1409.1231689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.124,1405.624267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.128,1256.1710205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.132,1237.7496337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.143,1418.3314208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.144,1275.1146240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.148,1220.055419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.152,1357.1234130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.156,1425.552490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.167,1205.8104248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.168,1324.0565185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.172,1425.1585693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.176,1321.0030517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.18,1200.56640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.191,1419.3548583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.192,1346.697998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.196,1204.376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.2,1259.4200439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.204,1406.228759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.215,1216.7115478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.216,1233.950439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.22,1389.663330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.224,1392.15185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.228,1235.0894775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.239,1364.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.24,1405.7584228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.244,1256.1072998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.248,1191.2967529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.252,1333.8841552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.263,1280.9361572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.264,1179.919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.268,1300.3648681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.272,1411.0274658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.283,1177.2860107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.284,1267.406494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.288,1404.3338623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.292,1333.0484619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.296,1182.1724853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.307,1388.1798095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.308,1356.320556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.312,1194.1905517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.316,1205.158935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.32,1367.317626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.331,1214.781494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.332,1184.2330322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.336,1341.8634033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.34,1388.6727294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.344,1237.623779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.355,1310.552490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.356,1395.3795166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.36,1264.4298095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.364,1158.3001708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.375,1394.31787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.376,1292.0196533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.38,1156.957275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.384,1244.126708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.388,1385.9906005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.399,1166.582275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.4,1214.217041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.404,1371.1943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.408,1343.2772216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.412,1179.3037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.423,1349.43505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.424,1362.810302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.428,1199.4649658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.432,1161.9337158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.436,1320.9368896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.447,1224.783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.448,1147.7716064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.452,1291.44384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.456,1382.846435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.46,1253.4530029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.471,1259.601806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.472,1382.6181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.476,1283.7852783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.48,1144.2901611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.484,1227.973876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.495,1313.801513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.496,1155.63818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.5,1198.4534912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.504,1360.015380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.515,1172.866943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.516,1173.409912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.52,1337.834716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.524,1356.73779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.528,1194.5892333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.539,1309.4837646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.54,1367.2591552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.544,1217.2908935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.548,1135.965087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.552,1275.7857666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.563,1242.3570556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.564,1127.3033447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.568,1241.4361572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.572,1365.6749267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.576,1270.2490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.587,1208.199462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.588,1355.05810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.592,1296.0965576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.596,1138.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.607,1338.104736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.608,1319.294189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.612,1153.3536376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.616,1149.92333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.62,1313.98876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.631,1175.6409912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.632,1129.8551025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.636,1286.6510009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.64,1349.8951416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.644,1202.7181396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.654,1256.21923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.656,1354.8131103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.66,1230.982666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.664,1112.45703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.668,1223.8658447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.678,1261.1295166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.68,1116.3599853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.684,1191.423095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.688,1341.8038330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.692,1287.37646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.702,1162.0379638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.704,1324.012451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.708,1309.9898681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.712,1144.4051513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.722,1300.3011474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.724,1327.3026123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.728,1166.8016357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.732,1116.564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.736,1271.3857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.746,1192.04541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.748,1103.7822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.752,1238.82958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.756,1340.0025634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.76,1220.2127685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.77,1206.9393310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.772,1336.7969970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.776,1248.6507568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.78,1103.451416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.784,1174.457763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.794,1275.474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.796,1114.931884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.8,1143.905029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.804,1306.4439697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.808,1297.97119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.818,1121.043701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.82,1283.564697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.824,1314.5460205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.828,1156.36962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.838,1254.856689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.84,1325.087646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.844,1183.0736083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.848,1090.68408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.852,1222.0401611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.862,1209.6871337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.864,1086.6630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.868,1190.4801025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.891,1269.3758544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.895,1108.7889404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.899,1135.2052001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.91,1294.177978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.911,1130.2520751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.915,1113.0382080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.919,1274.1453857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.923,1310.5679931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.934,1095.538818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.935,1246.800537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.939,1321.0882568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.943,1181.2532958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.954,1215.3721923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.955,1323.2191162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.959,1210.056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.963,1083.5535888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.967,1182.8316650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.978,1238.633544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.979,1089.0372314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.983,1151.3079833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.987,1306.2227783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.991,1265.1778564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.002,1124.6146240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.003,1287.8365478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.007,1288.0321044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.011,1124.1693115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
